,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
19,Foot_and_mouth_disease_virus_type_O,HLA-B07:05,Q9DLK1|Q9DLK1_FMDVP,59,242,14.166000000000002,251.686,0.5983274201723265,0.8703979084388681
20,Foot_and_mouth_disease_virus_type_O,HLA-B35:14,Q9DLK1|Q9DLK1_FMDVP,63,261,16.814999999999998,260.914,0.7102128737962493,0.9023108153906805
21,Foot_and_mouth_disease_virus_type_O,HLA-B39:05,Q9DLK1|Q9DLK1_FMDVP,77,254,21.326999999999998,266.02099999999996,0.9007856056766346,0.9199721955166997
22,Foot_and_mouth_disease_virus_type_O,HLA-C14:03,Q9DLK1|Q9DLK1_FMDVP,53,230,12.561,227.108,0.5305372529143437,0.7854005713060498
23,Foot_and_mouth_disease_virus_type_O,HLA-C05:09,Q9DLK1|Q9DLK1_FMDVP,55,242,15.359,238.372,0.6487159993242102,0.8243545140786134
24,Foot_and_mouth_disease_virus_type_O,HLA-C06:03,Q9DLK1|Q9DLK1_FMDVP,52,240,13.081,243.197,0.5525004223686434,0.8410406623276917
25,Foot_and_mouth_disease_virus_type_O,HLA-A01:01,Q9DLK1|Q9DLK1_FMDVP,62,237,13.907999999999998,240.86800000000005,0.5874303091738469,0.8329863536702611
26,Foot_and_mouth_disease_virus_type_O,HLA-A02:01,Q9DLK1|Q9DLK1_FMDVP,60,198,16.003999999999998,218.60099999999997,0.6759587768204088,0.7559810763516642
27,Foot_and_mouth_disease_virus_type_O,HLA-A02:02,Q9DLK1|Q9DLK1_FMDVP,65,201,18.422,217.887,0.7780875147829026,0.7535118722377075
28,Foot_and_mouth_disease_virus_type_O,HLA-A02:06,Q9DLK1|Q9DLK1_FMDVP,65,214,17.058,222.21599999999995,0.720476431829701,0.7684827190294711
29,Foot_and_mouth_disease_virus_type_O,HLA-A02:11,Q9DLK1|Q9DLK1_FMDVP,65,197,16.713,214.37199999999999,0.7059047136340599,0.7413560564666172
30,Foot_and_mouth_disease_virus_type_O,HLA-A03:01,Q9DLK1|Q9DLK1_FMDVP,60,198,14.981,213.51100000000002,0.6327504646055078,0.738378486799787
31,Foot_and_mouth_disease_virus_type_O,HLA-A03:02,Q9DLK1|Q9DLK1_FMDVP,58,196,15.27,206.47400000000002,0.6449569183983781,0.7140426473741363
32,Foot_and_mouth_disease_virus_type_O,HLA-A11:01,Q9DLK1|Q9DLK1_FMDVP,50,214,13.014999999999999,206.22900000000004,0.5497127893225207,0.7131953714526805
33,Foot_and_mouth_disease_virus_type_O,HLA-A23:01,Q9DLK1|Q9DLK1_FMDVP,59,199,11.714000000000002,198.71499999999997,0.4947626288224363,0.6872099376819912
34,Foot_and_mouth_disease_virus_type_O,HLA-A24:02,Q9DLK1|Q9DLK1_FMDVP,54,202,12.157,203.594,0.5134735597229262,0.7040828324606967
35,Foot_and_mouth_disease_virus_type_O,HLA-A25:01,Q9DLK1|Q9DLK1_FMDVP,59,228,14.482,233.71299999999997,0.611674269302247,0.8082424384946845
36,Foot_and_mouth_disease_virus_type_O,HLA-A29:02,Q9DLK1|Q9DLK1_FMDVP,63,230,15.29,228.21499999999997,0.645801655685082,0.789228875163403
37,Foot_and_mouth_disease_virus_type_O,HLA-A30:01,Q9DLK1|Q9DLK1_FMDVP,64,229,18.898,240.09199999999998,0.7981922622064538,0.8303027368741396
38,Foot_and_mouth_disease_virus_type_O,HLA-A30:02,Q9DLK1|Q9DLK1_FMDVP,62,223,16.467999999999996,223.017,0.6955566818719378,0.7712527925522716
39,Foot_and_mouth_disease_virus_type_O,HLA-A31:01,Q9DLK1|Q9DLK1_FMDVP,41,185,9.349000000000002,174.439,0.39487244466970783,0.6032569978074573
40,Foot_and_mouth_disease_virus_type_O,HLA-A32:01,Q9DLK1|Q9DLK1_FMDVP,49,206,13.450000000000001,198.7,0.5680858253083292,0.6871580636459838
41,Foot_and_mouth_disease_virus_type_O,HLA-A33:03,Q9DLK1|Q9DLK1_FMDVP,59,208,15.042,214.597,0.6353269133299544,0.7421341670067297
42,Foot_and_mouth_disease_virus_type_O,HLA-A68:01,Q9DLK1|Q9DLK1_FMDVP,59,219,15.334999999999999,231.803,0.6477023145801656,0.8016371445763966
43,Foot_and_mouth_disease_virus_type_O,HLA-A68:02,Q9DLK1|Q9DLK1_FMDVP,63,239,16.978,245.18900000000002,0.7170974826828858,0.8479295343094874
44,Foot_and_mouth_disease_virus_type_O,HLA-A74:01,Q9DLK1|Q9DLK1_FMDVP,50,215,11.033000000000001,210.595,0.4659993242101707,0.7282941741999294
45,Foot_and_mouth_disease_virus_type_O,HLA-B07:02,Q9DLK1|Q9DLK1_FMDVP,53,247,13.784999999999997,248.676,0.5822351748606183,0.8599885185466969
46,Foot_and_mouth_disease_virus_type_O,HLA-B08:01,Q9DLK1|Q9DLK1_FMDVP,63,245,17.934,243.56699999999995,0.7574759249873291,0.8423202218825431
47,Foot_and_mouth_disease_virus_type_O,HLA-B14:02,Q9DLK1|Q9DLK1_FMDVP,55,238,15.763999999999996,245.436,0.6658219293799627,0.8487837267690774
48,Foot_and_mouth_disease_virus_type_O,HLA-B15:01,Q9DLK1|Q9DLK1_FMDVP,76,234,19.525000000000002,246.35000000000002,0.8246747761446191,0.8519445846964677
49,Foot_and_mouth_disease_virus_type_O,HLA-B15:03,Q9DLK1|Q9DLK1_FMDVP,73,246,17.118000000000006,267.918,0.7230106436898127,0.9265325319371147
50,Foot_and_mouth_disease_virus_type_O,HLA-B18:01,Q9DLK1|Q9DLK1_FMDVP,40,218,10.625,194.091,0.4487666835614124,0.6712189015154134
51,Foot_and_mouth_disease_virus_type_O,HLA-B27:05,Q9DLK1|Q9DLK1_FMDVP,34,162,8.887,154.728,0.3753590133468492,0.5350910562245385
52,Foot_and_mouth_disease_virus_type_O,HLA-B35:01,Q9DLK1|Q9DLK1_FMDVP,70,259,15.738,261.887,0.6647237709072479,0.9056757111930336
53,Foot_and_mouth_disease_virus_type_O,HLA-B35:03,Q9DLK1|Q9DLK1_FMDVP,70,226,14.915000000000003,238.80499999999998,0.6299628315593852,0.8258519445846962
54,Foot_and_mouth_disease_virus_type_O,HLA-B38:01,Q9DLK1|Q9DLK1_FMDVP,87,267,23.676,289.16200000000003,1.0,1.0
55,Foot_and_mouth_disease_virus_type_O,HLA-B40:01,Q9DLK1|Q9DLK1_FMDVP,53,198,11.516,200.594,0.4863997296840683,0.6937080252591972
56,Foot_and_mouth_disease_virus_type_O,HLA-B40:02,Q9DLK1|Q9DLK1_FMDVP,54,216,11.963999999999999,217.46200000000002,0.5053218449062341,0.7520421078841618
57,Foot_and_mouth_disease_virus_type_O,HLA-B40:06,Q9DLK1|Q9DLK1_FMDVP,56,212,12.854999999999999,213.41499999999996,0.5429548910288899,0.7380464929693388
58,Foot_and_mouth_disease_virus_type_O,HLA-B42:01,Q9DLK1|Q9DLK1_FMDVP,61,245,15.620999999999999,256.202,0.6597820577800304,0.886015451546192
59,Foot_and_mouth_disease_virus_type_O,HLA-B44:02,Q9DLK1|Q9DLK1_FMDVP,44,181,10.857000000000001,176.83999999999997,0.458565636087177,0.611560301837724
60,Foot_and_mouth_disease_virus_type_O,HLA-B44:03,Q9DLK1|Q9DLK1_FMDVP,46,187,11.088000000000001,181.668,0.46832235174860626,0.628256824894004
61,Foot_and_mouth_disease_virus_type_O,HLA-B50:01,Q9DLK1|Q9DLK1_FMDVP,52,206,12.274999999999999,208.042,0.5184575097144788,0.7194652132714533
62,Foot_and_mouth_disease_virus_type_O,HLA-B51:01,Q9DLK1|Q9DLK1_FMDVP,54,267,13.543,241.575,0.5720138536915019,0.8354313499007475
63,Foot_and_mouth_disease_virus_type_O,HLA-B52:01,Q9DLK1|Q9DLK1_FMDVP,54,232,14.641999999999998,219.23200000000003,0.6184321675958776,0.7581632441330466
64,Foot_and_mouth_disease_virus_type_O,HLA-B53:01,Q9DLK1|Q9DLK1_FMDVP,60,246,14.533999999999999,256.34999999999997,0.613870586247677,0.8865272753681325
65,Foot_and_mouth_disease_virus_type_O,HLA-B57:01,Q9DLK1|Q9DLK1_FMDVP,38,197,8.264999999999999,180.24300000000002,0.3490876837303598,0.6233287914732918
66,Foot_and_mouth_disease_virus_type_O,HLA-B58:01,Q9DLK1|Q9DLK1_FMDVP,39,204,9.814,188.515,0.41451258658557194,0.651935593196893
67,Foot_and_mouth_disease_virus_type_O,HLA-B58:02,Q9DLK1|Q9DLK1_FMDVP,43,214,10.089,205.055,0.42612772427774964,0.7091353635678269
68,Foot_and_mouth_disease_virus_type_O,HLA-C01:02,Q9DLK1|Q9DLK1_FMDVP,55,208,13.038,198.679,0.5506842372022301,0.6870854399955734
69,Foot_and_mouth_disease_virus_type_O,HLA-C02:02,Q9DLK1|Q9DLK1_FMDVP,58,248,14.346000000000002,248.77800000000002,0.605930055752661,0.8603412619915479
70,Foot_and_mouth_disease_virus_type_O,HLA-C02:10,Q9DLK1|Q9DLK1_FMDVP,58,248,14.346000000000002,248.77800000000002,0.605930055752661,0.8603412619915479
71,Foot_and_mouth_disease_virus_type_O,HLA-C03:02,Q9DLK1|Q9DLK1_FMDVP,57,239,12.343,235.781,0.5213296164892719,0.8153941389255849
72,Foot_and_mouth_disease_virus_type_O,HLA-C03:03,Q9DLK1|Q9DLK1_FMDVP,52,228,11.416,219.37199999999996,0.48217604325054914,0.7586474018024496
73,Foot_and_mouth_disease_virus_type_O,HLA-C03:04,Q9DLK1|Q9DLK1_FMDVP,52,228,11.416,219.37199999999996,0.48217604325054914,0.7586474018024496
74,Foot_and_mouth_disease_virus_type_O,HLA-C04:01,Q9DLK1|Q9DLK1_FMDVP,51,254,11.715999999999998,241.74699999999996,0.49484710255110653,0.8360261721803001
75,Foot_and_mouth_disease_virus_type_O,HLA-C05:01,Q9DLK1|Q9DLK1_FMDVP,55,242,15.359,238.372,0.6487159993242102,0.8243545140786134
76,Foot_and_mouth_disease_virus_type_O,HLA-C06:02,Q9DLK1|Q9DLK1_FMDVP,58,236,14.106000000000002,220.66299999999998,0.595793208312215,0.7631120271681616
77,Foot_and_mouth_disease_virus_type_O,HLA-C07:01,Q9DLK1|Q9DLK1_FMDVP,52,250,12.109,231.19299999999998,0.511446190234837,0.7995276004454249
78,Foot_and_mouth_disease_virus_type_O,HLA-C07:02,Q9DLK1|Q9DLK1_FMDVP,55,235,10.841000000000001,237.34199999999998,0.45788984625781387,0.8207924969394317
79,Foot_and_mouth_disease_virus_type_O,HLA-C08:01,Q9DLK1|Q9DLK1_FMDVP,54,230,14.993,230.56400000000002,0.63325730697753,0.7973523492021773
80,Foot_and_mouth_disease_virus_type_O,HLA-C08:02,Q9DLK1|Q9DLK1_FMDVP,59,242,15.538,230.517,0.6562763980402095,0.7971898105560203
81,Foot_and_mouth_disease_virus_type_O,HLA-C12:02,Q9DLK1|Q9DLK1_FMDVP,56,247,13.814,246.15999999999997,0.583460043926339,0.8512875135737059
82,Foot_and_mouth_disease_virus_type_O,HLA-C12:03,Q9DLK1|Q9DLK1_FMDVP,51,235,12.608000000000002,239.375,0.5325223855380978,0.8278231579529812
83,Foot_and_mouth_disease_virus_type_O,HLA-C14:02,Q9DLK1|Q9DLK1_FMDVP,53,230,12.561,227.108,0.5305372529143437,0.7854005713060498
84,Foot_and_mouth_disease_virus_type_O,HLA-C15:02,Q9DLK1|Q9DLK1_FMDVP,57,222,13.292,224.27599999999998,0.5614124007433688,0.7756067533078342
85,Foot_and_mouth_disease_virus_type_O,HLA-C16:01,Q9DLK1|Q9DLK1_FMDVP,53,236,13.270000000000001,231.17899999999997,0.5604831897279947,0.7994791846784846
86,Foot_and_mouth_disease_virus_type_O,HLA-C17:01,Q9DLK1|Q9DLK1_FMDVP,48,223,12.051,209.09600000000006,0.5089964521033958,0.7231102288682469
87,Foot_and_mouth_disease_virus_type_O,HLA-A02:07,Raw_Proteome,50,203,10.434000000000001,195.77,0.4406994424733908,0.6770253352791861
88,Foot_and_mouth_disease_virus_type_O,HLA-A02:03,Raw_Proteome,74,225,20.532,241.87400000000002,0.8672072985301572,0.8364653723518305
89,Foot_and_mouth_disease_virus_type_O,HLA-A66:01,Raw_Proteome,65,242,14.158999999999999,249.08699999999996,0.5980317621219801,0.8614098671333023
90,Foot_and_mouth_disease_virus_type_O,HLA-A31:08,Raw_Proteome,48,208,11.612,210.85000000000002,0.4904544686602467,0.7291760328120569
91,Foot_and_mouth_disease_virus_type_O,HLA-A02:36,Raw_Proteome,60,198,16.256,216.75699999999992,0.6866024666328773,0.749604028191809
92,Foot_and_mouth_disease_virus_type_O,HLA-A68:03,Raw_Proteome,64,214,16.42,229.694,0.6935293123838487,0.7943436551137424
93,Foot_and_mouth_disease_virus_type_O,HLA-A26:01,Raw_Proteome,67,233,16.911,248.062,0.7142676127724279,0.8578651413394567
94,Foot_and_mouth_disease_virus_type_O,HLA-A33:01,Raw_Proteome,63,206,15.059999999999999,213.36599999999999,0.6360871768879878,0.7378770377850477
95,Foot_and_mouth_disease_virus_type_O,HLA-A29:01,Raw_Proteome,63,230,15.29,228.21499999999997,0.645801655685082,0.789228875163403
96,Foot_and_mouth_disease_virus_type_O,HLA-A24:07,Raw_Proteome,48,211,11.055000000000001,206.33499999999998,0.46692853522554495,0.7135619479738
97,Foot_and_mouth_disease_virus_type_O,HLA-A02:13,Raw_Proteome,65,219,17.767000000000003,229.535,0.7504223686433521,0.7937937903320629
98,Foot_and_mouth_disease_virus_type_O,HLA-B15:02,Raw_Proteome,56,254,12.844999999999999,251.08799999999997,0.5425325223855381,0.8683298635367024
99,Foot_and_mouth_disease_virus_type_O,HLA-B46:01,Raw_Proteome,60,260,12.800999999999998,243.28499999999997,0.5406741003547896,0.8413449900056021
100,Foot_and_mouth_disease_virus_type_O,HLA-B38:02,Raw_Proteome,85,258,23.114,280.72700000000003,0.9762628822436223,0.9708295004184505
101,Foot_and_mouth_disease_virus_type_O,HLA-B54:01,Raw_Proteome,51,216,14.704,215.00900000000001,0.6210508531846597,0.7435589738624023
102,Foot_and_mouth_disease_virus_type_O,HLA-B13:02,Raw_Proteome,57,215,14.206000000000001,224.70600000000002,0.6000168947457342,0.7770938090067159
103,Foot_and_mouth_disease_virus_type_O,HLA-B14:05,Raw_Proteome,61,224,14.945,231.531,0.6312299374894408,0.8006964953901272
104,Foot_and_mouth_disease_virus_type_O,HLA-B45:01,Raw_Proteome,47,190,10.773000000000001,192.166,0.4550177394830209,0.6645617335611179
105,Foot_and_mouth_disease_virus_type_O,HLA-B55:02,Raw_Proteome,58,231,14.74,234.077,0.6225713803007266,0.8095012484351332
106,Foot_and_mouth_disease_virus_type_O,HLA-B07:05,Raw_Proteome,59,242,14.166000000000002,251.686,0.5983274201723265,0.8703979084388681
107,Foot_and_mouth_disease_virus_type_O,HLA-B35:14,Raw_Proteome,63,261,16.814999999999998,260.914,0.7102128737962493,0.9023108153906805
108,Foot_and_mouth_disease_virus_type_O,HLA-B39:05,Raw_Proteome,77,254,21.326999999999998,266.02099999999996,0.9007856056766346,0.9199721955166997
109,Foot_and_mouth_disease_virus_type_O,HLA-C14:03,Raw_Proteome,53,230,12.561,227.108,0.5305372529143437,0.7854005713060498
110,Foot_and_mouth_disease_virus_type_O,HLA-C05:09,Raw_Proteome,55,242,15.359,238.372,0.6487159993242102,0.8243545140786134
111,Foot_and_mouth_disease_virus_type_O,HLA-C06:03,Raw_Proteome,52,240,13.081,243.197,0.5525004223686434,0.8410406623276917
112,Foot_and_mouth_disease_virus_type_O,HLA-A01:01,Raw_Proteome,62,237,13.907999999999998,240.86800000000005,0.5874303091738469,0.8329863536702611
113,Foot_and_mouth_disease_virus_type_O,HLA-A02:01,Raw_Proteome,60,198,16.003999999999998,218.60099999999997,0.6759587768204088,0.7559810763516642
114,Foot_and_mouth_disease_virus_type_O,HLA-A02:02,Raw_Proteome,65,201,18.422,217.887,0.7780875147829026,0.7535118722377075
115,Foot_and_mouth_disease_virus_type_O,HLA-A02:06,Raw_Proteome,65,214,17.058,222.21599999999995,0.720476431829701,0.7684827190294711
116,Foot_and_mouth_disease_virus_type_O,HLA-A02:11,Raw_Proteome,65,197,16.713,214.37199999999999,0.7059047136340599,0.7413560564666172
117,Foot_and_mouth_disease_virus_type_O,HLA-A03:01,Raw_Proteome,60,198,14.981,213.51100000000002,0.6327504646055078,0.738378486799787
118,Foot_and_mouth_disease_virus_type_O,HLA-A03:02,Raw_Proteome,58,196,15.27,206.47400000000002,0.6449569183983781,0.7140426473741363
119,Foot_and_mouth_disease_virus_type_O,HLA-A11:01,Raw_Proteome,50,214,13.014999999999999,206.22900000000004,0.5497127893225207,0.7131953714526805
120,Foot_and_mouth_disease_virus_type_O,HLA-A23:01,Raw_Proteome,59,199,11.714000000000002,198.71499999999997,0.4947626288224363,0.6872099376819912
121,Foot_and_mouth_disease_virus_type_O,HLA-A24:02,Raw_Proteome,54,202,12.157,203.594,0.5134735597229262,0.7040828324606967
122,Foot_and_mouth_disease_virus_type_O,HLA-A25:01,Raw_Proteome,59,228,14.482,233.71299999999997,0.611674269302247,0.8082424384946845
123,Foot_and_mouth_disease_virus_type_O,HLA-A29:02,Raw_Proteome,63,230,15.29,228.21499999999997,0.645801655685082,0.789228875163403
124,Foot_and_mouth_disease_virus_type_O,HLA-A30:01,Raw_Proteome,64,229,18.898,240.09199999999998,0.7981922622064538,0.8303027368741396
125,Foot_and_mouth_disease_virus_type_O,HLA-A30:02,Raw_Proteome,62,223,16.467999999999996,223.017,0.6955566818719378,0.7712527925522716
126,Foot_and_mouth_disease_virus_type_O,HLA-A31:01,Raw_Proteome,41,185,9.349000000000002,174.439,0.39487244466970783,0.6032569978074573
127,Foot_and_mouth_disease_virus_type_O,HLA-A32:01,Raw_Proteome,49,206,13.450000000000001,198.7,0.5680858253083292,0.6871580636459838
128,Foot_and_mouth_disease_virus_type_O,HLA-A33:03,Raw_Proteome,59,208,15.042,214.597,0.6353269133299544,0.7421341670067297
129,Foot_and_mouth_disease_virus_type_O,HLA-A68:01,Raw_Proteome,59,219,15.334999999999999,231.803,0.6477023145801656,0.8016371445763966
130,Foot_and_mouth_disease_virus_type_O,HLA-A68:02,Raw_Proteome,63,239,16.978,245.18900000000002,0.7170974826828858,0.8479295343094874
131,Foot_and_mouth_disease_virus_type_O,HLA-A74:01,Raw_Proteome,50,215,11.033000000000001,210.595,0.4659993242101707,0.7282941741999294
132,Foot_and_mouth_disease_virus_type_O,HLA-B07:02,Raw_Proteome,53,247,13.784999999999997,248.676,0.5822351748606183,0.8599885185466969
133,Foot_and_mouth_disease_virus_type_O,HLA-B08:01,Raw_Proteome,63,245,17.934,243.56699999999995,0.7574759249873291,0.8423202218825431
134,Foot_and_mouth_disease_virus_type_O,HLA-B14:02,Raw_Proteome,55,238,15.763999999999996,245.436,0.6658219293799627,0.8487837267690774
135,Foot_and_mouth_disease_virus_type_O,HLA-B15:01,Raw_Proteome,76,234,19.525000000000002,246.35000000000002,0.8246747761446191,0.8519445846964677
136,Foot_and_mouth_disease_virus_type_O,HLA-B15:03,Raw_Proteome,73,246,17.118000000000006,267.918,0.7230106436898127,0.9265325319371147
137,Foot_and_mouth_disease_virus_type_O,HLA-B18:01,Raw_Proteome,40,218,10.625,194.091,0.4487666835614124,0.6712189015154134
138,Foot_and_mouth_disease_virus_type_O,HLA-B27:05,Raw_Proteome,34,162,8.887,154.728,0.3753590133468492,0.5350910562245385
139,Foot_and_mouth_disease_virus_type_O,HLA-B35:01,Raw_Proteome,70,259,15.738,261.887,0.6647237709072479,0.9056757111930336
140,Foot_and_mouth_disease_virus_type_O,HLA-B35:03,Raw_Proteome,70,226,14.915000000000003,238.80499999999998,0.6299628315593852,0.8258519445846962
141,Foot_and_mouth_disease_virus_type_O,HLA-B38:01,Raw_Proteome,87,267,23.676,289.16200000000003,1.0,1.0
142,Foot_and_mouth_disease_virus_type_O,HLA-B40:01,Raw_Proteome,53,198,11.516,200.594,0.4863997296840683,0.6937080252591972
143,Foot_and_mouth_disease_virus_type_O,HLA-B40:02,Raw_Proteome,54,216,11.963999999999999,217.46200000000002,0.5053218449062341,0.7520421078841618
144,Foot_and_mouth_disease_virus_type_O,HLA-B40:06,Raw_Proteome,56,212,12.854999999999999,213.41499999999996,0.5429548910288899,0.7380464929693388
145,Foot_and_mouth_disease_virus_type_O,HLA-B42:01,Raw_Proteome,61,245,15.620999999999999,256.202,0.6597820577800304,0.886015451546192
146,Foot_and_mouth_disease_virus_type_O,HLA-B44:02,Raw_Proteome,44,181,10.857000000000001,176.83999999999997,0.458565636087177,0.611560301837724
147,Foot_and_mouth_disease_virus_type_O,HLA-B44:03,Raw_Proteome,46,187,11.088000000000001,181.668,0.46832235174860626,0.628256824894004
148,Foot_and_mouth_disease_virus_type_O,HLA-B50:01,Raw_Proteome,52,206,12.274999999999999,208.042,0.5184575097144788,0.7194652132714533
149,Foot_and_mouth_disease_virus_type_O,HLA-B51:01,Raw_Proteome,54,267,13.543,241.575,0.5720138536915019,0.8354313499007475
150,Foot_and_mouth_disease_virus_type_O,HLA-B52:01,Raw_Proteome,54,232,14.641999999999998,219.23200000000003,0.6184321675958776,0.7581632441330466
151,Foot_and_mouth_disease_virus_type_O,HLA-B53:01,Raw_Proteome,60,246,14.533999999999999,256.34999999999997,0.613870586247677,0.8865272753681325
152,Foot_and_mouth_disease_virus_type_O,HLA-B57:01,Raw_Proteome,38,197,8.264999999999999,180.24300000000002,0.3490876837303598,0.6233287914732918
153,Foot_and_mouth_disease_virus_type_O,HLA-B58:01,Raw_Proteome,39,204,9.814,188.515,0.41451258658557194,0.651935593196893
154,Foot_and_mouth_disease_virus_type_O,HLA-B58:02,Raw_Proteome,43,214,10.089,205.055,0.42612772427774964,0.7091353635678269
155,Foot_and_mouth_disease_virus_type_O,HLA-C01:02,Raw_Proteome,55,208,13.038,198.679,0.5506842372022301,0.6870854399955734
156,Foot_and_mouth_disease_virus_type_O,HLA-C02:02,Raw_Proteome,58,248,14.346000000000002,248.77800000000002,0.605930055752661,0.8603412619915479
157,Foot_and_mouth_disease_virus_type_O,HLA-C02:10,Raw_Proteome,58,248,14.346000000000002,248.77800000000002,0.605930055752661,0.8603412619915479
158,Foot_and_mouth_disease_virus_type_O,HLA-C03:02,Raw_Proteome,57,239,12.343,235.781,0.5213296164892719,0.8153941389255849
159,Foot_and_mouth_disease_virus_type_O,HLA-C03:03,Raw_Proteome,52,228,11.416,219.37199999999996,0.48217604325054914,0.7586474018024496
160,Foot_and_mouth_disease_virus_type_O,HLA-C03:04,Raw_Proteome,52,228,11.416,219.37199999999996,0.48217604325054914,0.7586474018024496
161,Foot_and_mouth_disease_virus_type_O,HLA-C04:01,Raw_Proteome,51,254,11.715999999999998,241.74699999999996,0.49484710255110653,0.8360261721803001
162,Foot_and_mouth_disease_virus_type_O,HLA-C05:01,Raw_Proteome,55,242,15.359,238.372,0.6487159993242102,0.8243545140786134
163,Foot_and_mouth_disease_virus_type_O,HLA-C06:02,Raw_Proteome,58,236,14.106000000000002,220.66299999999998,0.595793208312215,0.7631120271681616
164,Foot_and_mouth_disease_virus_type_O,HLA-C07:01,Raw_Proteome,52,250,12.109,231.19299999999998,0.511446190234837,0.7995276004454249
165,Foot_and_mouth_disease_virus_type_O,HLA-C07:02,Raw_Proteome,55,235,10.841000000000001,237.34199999999998,0.45788984625781387,0.8207924969394317
166,Foot_and_mouth_disease_virus_type_O,HLA-C08:01,Raw_Proteome,54,230,14.993,230.56400000000002,0.63325730697753,0.7973523492021773
167,Foot_and_mouth_disease_virus_type_O,HLA-C08:02,Raw_Proteome,59,242,15.538,230.517,0.6562763980402095,0.7971898105560203
168,Foot_and_mouth_disease_virus_type_O,HLA-C12:02,Raw_Proteome,56,247,13.814,246.15999999999997,0.583460043926339,0.8512875135737059
169,Foot_and_mouth_disease_virus_type_O,HLA-C12:03,Raw_Proteome,51,235,12.608000000000002,239.375,0.5325223855380978,0.8278231579529812
170,Foot_and_mouth_disease_virus_type_O,HLA-C14:02,Raw_Proteome,53,230,12.561,227.108,0.5305372529143437,0.7854005713060498
171,Foot_and_mouth_disease_virus_type_O,HLA-C15:02,Raw_Proteome,57,222,13.292,224.27599999999998,0.5614124007433688,0.7756067533078342
172,Foot_and_mouth_disease_virus_type_O,HLA-C16:01,Raw_Proteome,53,236,13.270000000000001,231.17899999999997,0.5604831897279947,0.7994791846784846
