,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
17,Yellow_fever_virus,HLA-B45:01,P03314|POLG_YEFV1,83,288,18.32,297.40999999999997,0.5446545368058032,0.7083585402683763
18,Yellow_fever_virus,HLA-B55:02,P03314|POLG_YEFV1,52,246,12.497000000000002,234.209,0.3715364490426924,0.5578290755445888
19,Yellow_fever_virus,HLA-B07:05,P03314|POLG_YEFV1,71,281,18.110000000000007,291.103,0.538411226067309,0.6933367948211061
20,Yellow_fever_virus,HLA-B35:14,P03314|POLG_YEFV1,61,271,18.401,265.759,0.5470626709477939,0.6329735291455683
21,Yellow_fever_virus,HLA-B39:05,P03314|POLG_YEFV1,66,278,15.823,272.493,0.47041859911999045,0.6490122851059167
22,Yellow_fever_virus,HLA-C14:03,P03314|POLG_YEFV1,55,269,13.338999999999999,237.04499999999996,0.39656915209894156,0.5645837402169303
23,Yellow_fever_virus,HLA-C05:09,P03314|POLG_YEFV1,64,263,14.841000000000001,250.548,0.4412236889047449,0.5967446136550928
24,Yellow_fever_virus,HLA-C06:03,P03314|POLG_YEFV1,68,290,16.252000000000006,284.07900000000006,0.48317279105720073,0.6766073291446156
25,Yellow_fever_virus,HLA-A01:01,P03314|POLG_YEFV1,51,225,13.022000000000002,220.979,0.38714472588892856,0.5263184219426568
26,Yellow_fever_virus,HLA-A02:01,P03314|POLG_YEFV1,95,329,24.966,338.634,0.7422404566535854,0.8065441172968003
27,Yellow_fever_virus,HLA-A02:02,P03314|POLG_YEFV1,90,316,24.546000000000003,332.515,0.7297538351765965,0.7919701422862013
28,Yellow_fever_virus,HLA-A02:06,P03314|POLG_YEFV1,85,311,21.527,323.55499999999995,0.6399988107979545,0.7706295938150515
29,Yellow_fever_virus,HLA-A02:11,P03314|POLG_YEFV1,89,333,24.820999999999998,345.35200000000003,0.7379295992389105,0.8225447651348788
30,Yellow_fever_virus,HLA-A03:01,P03314|POLG_YEFV1,92,346,24.012,353.07,0.7138779878701391,0.8409271706148268
31,Yellow_fever_virus,HLA-A03:02,P03314|POLG_YEFV1,94,326,24.262,336.645,0.7213105006540611,0.801806801347122
32,Yellow_fever_virus,HLA-A11:01,P03314|POLG_YEFV1,88,325,21.956,347.198,0.6527530027351647,0.8269414897417696
33,Yellow_fever_virus,HLA-A23:01,P03314|POLG_YEFV1,50,247,11.718,225.51299999999992,0.3483767392079914,0.5371173110908923
34,Yellow_fever_virus,HLA-A24:02,P03314|POLG_YEFV1,50,239,12.600000000000001,224.992,0.3745986443096682,0.5358764153594786
35,Yellow_fever_virus,HLA-A25:01,P03314|POLG_YEFV1,72,306,17.603,301.29499999999996,0.523338090141515,0.7176116687070389
36,Yellow_fever_virus,HLA-A29:02,P03314|POLG_YEFV1,45,207,12.169999999999998,199.523,0.36181472232132234,0.475215429978707
37,Yellow_fever_virus,HLA-A30:01,P03314|POLG_YEFV1,93,354,24.117,369.598,0.7169996432393864,0.8802928609196442
38,Yellow_fever_virus,HLA-A30:02,P03314|POLG_YEFV1,60,229,14.736,221.123,0.43810203353549765,0.5266613950430858
39,Yellow_fever_virus,HLA-A31:01,P03314|POLG_YEFV1,101,351,25.996000000000006,370.231,0.7728624093233442,0.8818005135069474
40,Yellow_fever_virus,HLA-A32:01,P03314|POLG_YEFV1,100,346,26.358,361.382,0.783624687834463,0.8607243401340452
41,Yellow_fever_virus,HLA-A33:03,P03314|POLG_YEFV1,77,335,19.049,326.818,0.5663277440837198,0.7784012690004715
42,Yellow_fever_virus,HLA-A68:01,P03314|POLG_YEFV1,56,308,13.555,291.72900000000004,0.40299084314425015,0.6948277751049164
43,Yellow_fever_virus,HLA-A68:02,P03314|POLG_YEFV1,82,259,18.646,274.116,0.5543465334760376,0.6528778777586707
44,Yellow_fever_virus,HLA-A74:01,P03314|POLG_YEFV1,97,326,23.03,345.132,0.6846830776548936,0.8220207784536676
45,Yellow_fever_virus,HLA-B07:02,P03314|POLG_YEFV1,73,292,18.836000000000002,293.821,0.5599952431918183,0.6998104120917071
46,Yellow_fever_virus,HLA-B08:01,P03314|POLG_YEFV1,67,292,18.03,288.111,0.5360328219764537,0.6862105759566328
47,Yellow_fever_virus,HLA-B14:02,P03314|POLG_YEFV1,82,291,19.706999999999997,302.45500000000004,0.5858901177310024,0.7203745075716076
48,Yellow_fever_virus,HLA-B15:01,P03314|POLG_YEFV1,61,256,15.286000000000001,253.58999999999997,0.45445356166012607,0.6039899204016594
49,Yellow_fever_virus,HLA-B15:03,P03314|POLG_YEFV1,56,295,14.539,274.056,0.4322452134617671,0.6527349723001585
50,Yellow_fever_virus,HLA-B18:01,P03314|POLG_YEFV1,68,300,16.835,296.856,0.5005054108693067,0.7070390465347807
51,Yellow_fever_virus,HLA-B27:05,P03314|POLG_YEFV1,71,325,15.764000000000003,328.281,0.4686645261029849,0.7818857804305264
52,Yellow_fever_virus,HLA-B35:01,P03314|POLG_YEFV1,56,259,15.459,260.176,0.45959686050660004,0.6196761762310113
53,Yellow_fever_virus,HLA-B35:03,P03314|POLG_YEFV1,67,283,17.073,279.442,0.5075811630396004,0.6655631189592671
54,Yellow_fever_virus,HLA-B38:01,P03314|POLG_YEFV1,65,262,15.943999999999999,263.877,0.47401593530740865,0.62849106126357
55,Yellow_fever_virus,HLA-B40:01,P03314|POLG_YEFV1,65,258,15.562000000000001,257.074,0.4626590557735759,0.6122879640259326
56,Yellow_fever_virus,HLA-B40:02,P03314|POLG_YEFV1,59,285,13.365000000000002,260.277,0.3973421334284695,0.6199167337528402
57,Yellow_fever_virus,HLA-B40:06,P03314|POLG_YEFV1,62,296,14.922,273.026,0.4436318230467356,0.6502817619290331
58,Yellow_fever_virus,HLA-B42:01,P03314|POLG_YEFV1,72,289,17.33,283.788,0.5152217861814722,0.6759142376708315
59,Yellow_fever_virus,HLA-B44:02,P03314|POLG_YEFV1,85,330,22.798000000000002,332.35200000000003,0.677785705791414,0.7915819157905768
60,Yellow_fever_virus,HLA-B44:03,P03314|POLG_YEFV1,80,326,21.803,327.904,0.6482043049114045,0.7809878577995416
61,Yellow_fever_virus,HLA-B50:01,P03314|POLG_YEFV1,65,279,15.530999999999999,272.056,0.46173742418836955,0.6479714570164197
62,Yellow_fever_virus,HLA-B51:01,P03314|POLG_YEFV1,70,278,18.061,271.242,0.53695445356166,0.6460327062959381
63,Yellow_fever_virus,HLA-B52:01,P03314|POLG_YEFV1,65,271,15.704999999999998,270.192,0.4669104530859792,0.6435318607719752
64,Yellow_fever_virus,HLA-B53:01,P03314|POLG_YEFV1,63,320,16.615,304.977,0.4939647996194553,0.726381300344402
65,Yellow_fever_virus,HLA-B57:01,P03314|POLG_YEFV1,118,397,32.343,416.6,0.9615590438815556,0.9922402336027895
66,Yellow_fever_virus,HLA-B58:01,P03314|POLG_YEFV1,115,390,33.636,419.85800000000006,1.0,1.0
67,Yellow_fever_virus,HLA-B58:02,P03314|POLG_YEFV1,115,388,30.741999999999997,407.559,0.9139612320133189,0.9707067627626482
68,Yellow_fever_virus,HLA-C01:02,P03314|POLG_YEFV1,66,274,15.143,274.83000000000004,0.45020216434772264,0.6545784527149655
69,Yellow_fever_virus,HLA-C02:02,P03314|POLG_YEFV1,69,304,16.484,301.25199999999995,0.49007016292068023,0.7175092531284385
70,Yellow_fever_virus,HLA-C02:10,P03314|POLG_YEFV1,69,304,16.484,301.25199999999995,0.49007016292068023,0.7175092531284385
71,Yellow_fever_virus,HLA-C03:02,P03314|POLG_YEFV1,76,313,19.43,319.415,0.5776548935664169,0.7607691171777125
72,Yellow_fever_virus,HLA-C03:03,P03314|POLG_YEFV1,86,294,20.449,305.877,0.607949815673683,0.7285248822220846
73,Yellow_fever_virus,HLA-C03:04,P03314|POLG_YEFV1,86,294,20.449,305.877,0.607949815673683,0.7285248822220846
74,Yellow_fever_virus,HLA-C04:01,P03314|POLG_YEFV1,42,227,11.314000000000002,222.70499999999998,0.33636579854917353,0.5304293356325233
75,Yellow_fever_virus,HLA-C05:01,P03314|POLG_YEFV1,64,263,14.841000000000001,250.548,0.4412236889047449,0.5967446136550928
76,Yellow_fever_virus,HLA-C06:02,P03314|POLG_YEFV1,66,297,16.821,280.29599999999994,0.500089190153407,0.6675971399854234
77,Yellow_fever_virus,HLA-C07:01,P03314|POLG_YEFV1,76,294,17.483000000000004,294.395,0.5197704840052325,0.7011775409781401
78,Yellow_fever_virus,HLA-C07:02,P03314|POLG_YEFV1,67,269,15.389000000000003,267.79,0.45751575692710195,0.6378108789162049
79,Yellow_fever_virus,HLA-C08:01,P03314|POLG_YEFV1,61,276,14.279,269.27399999999994,0.42451540016648825,0.6413454072567389
80,Yellow_fever_virus,HLA-C08:02,P03314|POLG_YEFV1,62,269,14.762,249.19399999999996,0.43887501486502556,0.5935197138080016
81,Yellow_fever_virus,HLA-C12:02,P03314|POLG_YEFV1,73,301,18.213,298.96299999999997,0.5414734213342847,0.7120574098861995
82,Yellow_fever_virus,HLA-C12:03,P03314|POLG_YEFV1,69,298,17.535999999999998,296.988,0.5213461767154238,0.7073534385435075
83,Yellow_fever_virus,HLA-C14:02,P03314|POLG_YEFV1,55,269,13.338999999999999,237.04499999999996,0.39656915209894156,0.5645837402169303
84,Yellow_fever_virus,HLA-C15:02,P03314|POLG_YEFV1,86,303,19.344999999999995,307.762,0.5751278392198833,0.7330144953770084
85,Yellow_fever_virus,HLA-C16:01,P03314|POLG_YEFV1,81,319,19.294,320.59099999999995,0.5736116066119633,0.7635700641645506
86,Yellow_fever_virus,HLA-C17:01,P03314|POLG_YEFV1,70,284,19.185,290.321,0.5703710310381733,0.6914742603451642
87,Yellow_fever_virus,HLA-A02:07,Raw_Proteome,74,288,18.595000000000002,283.969,0.5528303008681176,0.6763453358040098
88,Yellow_fever_virus,HLA-A02:03,Raw_Proteome,95,322,25.817000000000004,345.673,0.767540730170056,0.8233093093379189
89,Yellow_fever_virus,HLA-A66:01,Raw_Proteome,68,272,17.124,270.132,0.5090973956475204,0.6433889553134631
90,Yellow_fever_virus,HLA-A31:08,Raw_Proteome,60,298,16.631999999999998,285.37,0.49447021048876194,0.6796821782602689
91,Yellow_fever_virus,HLA-A02:36,Raw_Proteome,93,327,24.672000000000004,343.731,0.7334998216196933,0.8186839359974085
92,Yellow_fever_virus,HLA-A68:03,Raw_Proteome,60,310,13.422999999999998,303.08299999999997,0.3990664763943393,0.7218702513707014
93,Yellow_fever_virus,HLA-A26:01,Raw_Proteome,55,249,14.636,238.39,0.43512902842192885,0.5677872042452448
94,Yellow_fever_virus,HLA-A33:01,Raw_Proteome,78,328,19.199000000000005,318.894,0.5707872517540731,0.7595282214462984
95,Yellow_fever_virus,HLA-A29:01,Raw_Proteome,45,207,12.169999999999998,199.523,0.36181472232132234,0.475215429978707
96,Yellow_fever_virus,HLA-A24:07,Raw_Proteome,47,244,12.536000000000001,225.969,0.3726959210369842,0.538203392575585
97,Yellow_fever_virus,HLA-A02:13,Raw_Proteome,101,327,27.196,348.29,0.8085384706861696,0.8295423690866911
98,Yellow_fever_virus,HLA-B15:02,Raw_Proteome,64,258,16.679,260.423,0.4958675228921393,0.6202644703685531
99,Yellow_fever_virus,HLA-B46:01,Raw_Proteome,81,300,18.496,310.39300000000003,0.5498870258056843,0.7392808997327668
100,Yellow_fever_virus,HLA-B38:02,Raw_Proteome,68,272,15.453999999999997,268.355,0.45944821025092153,0.6391565719838611
101,Yellow_fever_virus,HLA-B54:01,Raw_Proteome,61,246,12.630000000000003,227.91200000000003,0.3754905458437389,0.5428311476737373
102,Yellow_fever_virus,HLA-B13:02,Raw_Proteome,67,313,16.407,319.06600000000003,0.4877809489832322,0.7599378837607
103,Yellow_fever_virus,HLA-B14:05,Raw_Proteome,81,306,20.56,296.058,0.6112498513497442,0.7051384039365689
104,Yellow_fever_virus,HLA-B45:01,Raw_Proteome,83,288,18.32,297.40999999999997,0.5446545368058032,0.7083585402683763
105,Yellow_fever_virus,HLA-B55:02,Raw_Proteome,52,246,12.497000000000002,234.209,0.3715364490426924,0.5578290755445888
106,Yellow_fever_virus,HLA-B07:05,Raw_Proteome,71,281,18.110000000000007,291.103,0.538411226067309,0.6933367948211061
107,Yellow_fever_virus,HLA-B35:14,Raw_Proteome,61,271,18.401,265.759,0.5470626709477939,0.6329735291455683
108,Yellow_fever_virus,HLA-B39:05,Raw_Proteome,66,278,15.823,272.493,0.47041859911999045,0.6490122851059167
109,Yellow_fever_virus,HLA-C14:03,Raw_Proteome,55,269,13.338999999999999,237.04499999999996,0.39656915209894156,0.5645837402169303
110,Yellow_fever_virus,HLA-C05:09,Raw_Proteome,64,263,14.841000000000001,250.548,0.4412236889047449,0.5967446136550928
111,Yellow_fever_virus,HLA-C06:03,Raw_Proteome,68,290,16.252000000000006,284.07900000000006,0.48317279105720073,0.6766073291446156
112,Yellow_fever_virus,HLA-A01:01,Raw_Proteome,51,225,13.022000000000002,220.979,0.38714472588892856,0.5263184219426568
113,Yellow_fever_virus,HLA-A02:01,Raw_Proteome,95,329,24.966,338.634,0.7422404566535854,0.8065441172968003
114,Yellow_fever_virus,HLA-A02:02,Raw_Proteome,90,316,24.546000000000003,332.515,0.7297538351765965,0.7919701422862013
115,Yellow_fever_virus,HLA-A02:06,Raw_Proteome,85,311,21.527,323.55499999999995,0.6399988107979545,0.7706295938150515
116,Yellow_fever_virus,HLA-A02:11,Raw_Proteome,89,333,24.820999999999998,345.35200000000003,0.7379295992389105,0.8225447651348788
117,Yellow_fever_virus,HLA-A03:01,Raw_Proteome,92,346,24.012,353.07,0.7138779878701391,0.8409271706148268
118,Yellow_fever_virus,HLA-A03:02,Raw_Proteome,94,326,24.262,336.645,0.7213105006540611,0.801806801347122
119,Yellow_fever_virus,HLA-A11:01,Raw_Proteome,88,325,21.956,347.198,0.6527530027351647,0.8269414897417696
120,Yellow_fever_virus,HLA-A23:01,Raw_Proteome,50,247,11.718,225.51299999999992,0.3483767392079914,0.5371173110908923
121,Yellow_fever_virus,HLA-A24:02,Raw_Proteome,50,239,12.600000000000001,224.992,0.3745986443096682,0.5358764153594786
122,Yellow_fever_virus,HLA-A25:01,Raw_Proteome,72,306,17.603,301.29499999999996,0.523338090141515,0.7176116687070389
123,Yellow_fever_virus,HLA-A29:02,Raw_Proteome,45,207,12.169999999999998,199.523,0.36181472232132234,0.475215429978707
124,Yellow_fever_virus,HLA-A30:01,Raw_Proteome,93,354,24.117,369.598,0.7169996432393864,0.8802928609196442
125,Yellow_fever_virus,HLA-A30:02,Raw_Proteome,60,229,14.736,221.123,0.43810203353549765,0.5266613950430858
126,Yellow_fever_virus,HLA-A31:01,Raw_Proteome,101,351,25.996000000000006,370.231,0.7728624093233442,0.8818005135069474
127,Yellow_fever_virus,HLA-A32:01,Raw_Proteome,100,346,26.358,361.382,0.783624687834463,0.8607243401340452
128,Yellow_fever_virus,HLA-A33:03,Raw_Proteome,77,335,19.049,326.818,0.5663277440837198,0.7784012690004715
129,Yellow_fever_virus,HLA-A68:01,Raw_Proteome,56,308,13.555,291.72900000000004,0.40299084314425015,0.6948277751049164
130,Yellow_fever_virus,HLA-A68:02,Raw_Proteome,82,259,18.646,274.116,0.5543465334760376,0.6528778777586707
131,Yellow_fever_virus,HLA-A74:01,Raw_Proteome,97,326,23.03,345.132,0.6846830776548936,0.8220207784536676
132,Yellow_fever_virus,HLA-B07:02,Raw_Proteome,73,292,18.836000000000002,293.821,0.5599952431918183,0.6998104120917071
133,Yellow_fever_virus,HLA-B08:01,Raw_Proteome,67,292,18.03,288.111,0.5360328219764537,0.6862105759566328
134,Yellow_fever_virus,HLA-B14:02,Raw_Proteome,82,291,19.706999999999997,302.45500000000004,0.5858901177310024,0.7203745075716076
135,Yellow_fever_virus,HLA-B15:01,Raw_Proteome,61,256,15.286000000000001,253.58999999999997,0.45445356166012607,0.6039899204016594
136,Yellow_fever_virus,HLA-B15:03,Raw_Proteome,56,295,14.539,274.056,0.4322452134617671,0.6527349723001585
137,Yellow_fever_virus,HLA-B18:01,Raw_Proteome,68,300,16.835,296.856,0.5005054108693067,0.7070390465347807
138,Yellow_fever_virus,HLA-B27:05,Raw_Proteome,71,325,15.764000000000003,328.281,0.4686645261029849,0.7818857804305264
139,Yellow_fever_virus,HLA-B35:01,Raw_Proteome,56,259,15.459,260.176,0.45959686050660004,0.6196761762310113
140,Yellow_fever_virus,HLA-B35:03,Raw_Proteome,67,283,17.073,279.442,0.5075811630396004,0.6655631189592671
141,Yellow_fever_virus,HLA-B38:01,Raw_Proteome,65,262,15.943999999999999,263.877,0.47401593530740865,0.62849106126357
142,Yellow_fever_virus,HLA-B40:01,Raw_Proteome,65,258,15.562000000000001,257.074,0.4626590557735759,0.6122879640259326
143,Yellow_fever_virus,HLA-B40:02,Raw_Proteome,59,285,13.365000000000002,260.277,0.3973421334284695,0.6199167337528402
144,Yellow_fever_virus,HLA-B40:06,Raw_Proteome,62,296,14.922,273.026,0.4436318230467356,0.6502817619290331
145,Yellow_fever_virus,HLA-B42:01,Raw_Proteome,72,289,17.33,283.788,0.5152217861814722,0.6759142376708315
146,Yellow_fever_virus,HLA-B44:02,Raw_Proteome,85,330,22.798000000000002,332.35200000000003,0.677785705791414,0.7915819157905768
147,Yellow_fever_virus,HLA-B44:03,Raw_Proteome,80,326,21.803,327.904,0.6482043049114045,0.7809878577995416
148,Yellow_fever_virus,HLA-B50:01,Raw_Proteome,65,279,15.530999999999999,272.056,0.46173742418836955,0.6479714570164197
149,Yellow_fever_virus,HLA-B51:01,Raw_Proteome,70,278,18.061,271.242,0.53695445356166,0.6460327062959381
150,Yellow_fever_virus,HLA-B52:01,Raw_Proteome,65,271,15.704999999999998,270.192,0.4669104530859792,0.6435318607719752
151,Yellow_fever_virus,HLA-B53:01,Raw_Proteome,63,320,16.615,304.977,0.4939647996194553,0.726381300344402
152,Yellow_fever_virus,HLA-B57:01,Raw_Proteome,118,397,32.343,416.6,0.9615590438815556,0.9922402336027895
153,Yellow_fever_virus,HLA-B58:01,Raw_Proteome,115,390,33.636,419.85800000000006,1.0,1.0
154,Yellow_fever_virus,HLA-B58:02,Raw_Proteome,115,388,30.741999999999997,407.559,0.9139612320133189,0.9707067627626482
155,Yellow_fever_virus,HLA-C01:02,Raw_Proteome,66,274,15.143,274.83000000000004,0.45020216434772264,0.6545784527149655
156,Yellow_fever_virus,HLA-C02:02,Raw_Proteome,69,304,16.484,301.25199999999995,0.49007016292068023,0.7175092531284385
157,Yellow_fever_virus,HLA-C02:10,Raw_Proteome,69,304,16.484,301.25199999999995,0.49007016292068023,0.7175092531284385
158,Yellow_fever_virus,HLA-C03:02,Raw_Proteome,76,313,19.43,319.415,0.5776548935664169,0.7607691171777125
159,Yellow_fever_virus,HLA-C03:03,Raw_Proteome,86,294,20.449,305.877,0.607949815673683,0.7285248822220846
160,Yellow_fever_virus,HLA-C03:04,Raw_Proteome,86,294,20.449,305.877,0.607949815673683,0.7285248822220846
161,Yellow_fever_virus,HLA-C04:01,Raw_Proteome,42,227,11.314000000000002,222.70499999999998,0.33636579854917353,0.5304293356325233
162,Yellow_fever_virus,HLA-C05:01,Raw_Proteome,64,263,14.841000000000001,250.548,0.4412236889047449,0.5967446136550928
163,Yellow_fever_virus,HLA-C06:02,Raw_Proteome,66,297,16.821,280.29599999999994,0.500089190153407,0.6675971399854234
164,Yellow_fever_virus,HLA-C07:01,Raw_Proteome,76,294,17.483000000000004,294.395,0.5197704840052325,0.7011775409781401
165,Yellow_fever_virus,HLA-C07:02,Raw_Proteome,67,269,15.389000000000003,267.79,0.45751575692710195,0.6378108789162049
166,Yellow_fever_virus,HLA-C08:01,Raw_Proteome,61,276,14.279,269.27399999999994,0.42451540016648825,0.6413454072567389
167,Yellow_fever_virus,HLA-C08:02,Raw_Proteome,62,269,14.762,249.19399999999996,0.43887501486502556,0.5935197138080016
168,Yellow_fever_virus,HLA-C12:02,Raw_Proteome,73,301,18.213,298.96299999999997,0.5414734213342847,0.7120574098861995
169,Yellow_fever_virus,HLA-C12:03,Raw_Proteome,69,298,17.535999999999998,296.988,0.5213461767154238,0.7073534385435075
170,Yellow_fever_virus,HLA-C14:02,Raw_Proteome,55,269,13.338999999999999,237.04499999999996,0.39656915209894156,0.5645837402169303
171,Yellow_fever_virus,HLA-C15:02,Raw_Proteome,86,303,19.344999999999995,307.762,0.5751278392198833,0.7330144953770084
172,Yellow_fever_virus,HLA-C16:01,Raw_Proteome,81,319,19.294,320.59099999999995,0.5736116066119633,0.7635700641645506
173,Yellow_fever_virus,HLA-C17:01,Raw_Proteome,70,284,19.185,290.321,0.5703710310381733,0.6914742603451642
