,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
39,Human_rhinovirus_A,HLA-A31:01,P07210|POLG_HRV8A,37,141,7.864000000000001,136.058,0.45425138632162665,0.5529981262980771
40,Human_rhinovirus_A,HLA-A32:01,P07210|POLG_HRV8A,43,185,11.924,180.77100000000002,0.6887707948243992,0.7347309551002493
41,Human_rhinovirus_A,HLA-A33:03,P07210|POLG_HRV8A,38,139,10.700999999999999,137.70099999999996,0.6181261552680221,0.5596759836935095
42,Human_rhinovirus_A,HLA-A68:01,P07210|POLG_HRV8A,39,159,11.054,163.11300000000003,0.6385166358595193,0.6629612619240197
43,Human_rhinovirus_A,HLA-A68:02,P07210|POLG_HRV8A,51,230,14.187,234.44899999999998,0.8194893715341959,0.9529013928799327
44,Human_rhinovirus_A,HLA-A74:01,P07210|POLG_HRV8A,35,152,7.513,150.784,0.43397643253234747,0.6128509126676069
45,Human_rhinovirus_A,HLA-B07:02,P07210|POLG_HRV8A,47,178,10.034999999999997,180.32,0.5796557301293898,0.7328978974707057
46,Human_rhinovirus_A,HLA-B08:01,P07210|POLG_HRV8A,41,192,10.927,187.64499999999998,0.6311806839186691,0.7626698423407862
47,Human_rhinovirus_A,HLA-B14:02,P07210|POLG_HRV8A,43,183,8.859,175.85699999999997,0.5117259704251386,0.7147583493539589
48,Human_rhinovirus_A,HLA-B15:01,P07210|POLG_HRV8A,53,199,12.139999999999999,199.409,0.7012476894639555,0.8104837890236022
49,Human_rhinovirus_A,HLA-B15:03,P07210|POLG_HRV8A,47,201,12.764999999999999,203.5,0.7373498151571163,0.8271113694281755
50,Human_rhinovirus_A,HLA-B18:01,P07210|POLG_HRV8A,44,176,10.366,177.82,0.598775415896488,0.7227368241362072
51,Human_rhinovirus_A,HLA-B27:05,P07210|POLG_HRV8A,31,124,7.676999999999999,123.093,0.4434496303142328,0.5003027999853681
52,Human_rhinovirus_A,HLA-B35:01,P07210|POLG_HRV8A,54,239,12.310000000000002,241.05200000000002,0.7110674676524955,0.9797388197710102
53,Human_rhinovirus_A,HLA-B35:03,P07210|POLG_HRV8A,55,210,14.968,222.246,0.8646025878003696,0.9033031617195789
54,Human_rhinovirus_A,HLA-B38:01,P07210|POLG_HRV8A,60,218,16.196,215.603,0.9355360443622921,0.8763031576551495
55,Human_rhinovirus_A,HLA-B40:01,P07210|POLG_HRV8A,32,140,8.001999999999999,135.69299999999998,0.4622227356746764,0.5515146095912403
56,Human_rhinovirus_A,HLA-B40:02,P07210|POLG_HRV8A,38,150,8.943000000000001,144.668,0.5165780961182995,0.58799286286209
57,Human_rhinovirus_A,HLA-B40:06,P07210|POLG_HRV8A,36,142,6.506000000000002,137.77800000000002,0.3758086876155269,0.5599889447522122
58,Human_rhinovirus_A,HLA-B42:01,P07210|POLG_HRV8A,58,194,12.747,198.303,0.7363100739371533,0.80598853018042
59,Human_rhinovirus_A,HLA-B44:02,P07210|POLG_HRV8A,38,164,9.619999999999997,164.066,0.555683918669131,0.6668346630791304
60,Human_rhinovirus_A,HLA-B44:03,P07210|POLG_HRV8A,35,175,9.414,168.54699999999994,0.5437846580406653,0.6850473709238852
61,Human_rhinovirus_A,HLA-B50:01,P07210|POLG_HRV8A,28,157,6.814,142.72799999999998,0.39359981515711645,0.580107869954519
62,Human_rhinovirus_A,HLA-B51:01,P07210|POLG_HRV8A,57,233,14.094999999999999,238.42700000000002,0.8141751386321625,0.9690696927697868
63,Human_rhinovirus_A,HLA-B52:01,P07210|POLG_HRV8A,48,224,11.76,225.097,0.6792975970425138,0.9148908497502409
64,Human_rhinovirus_A,HLA-B53:01,P07210|POLG_HRV8A,52,218,11.654,217.041,0.6731746765249538,0.882147807037153
65,Human_rhinovirus_A,HLA-B57:01,P07210|POLG_HRV8A,48,218,11.910999999999998,210.814,0.6880198706099814,0.8568386055755842
66,Human_rhinovirus_A,HLA-B58:01,P07210|POLG_HRV8A,50,236,12.571,227.97799999999998,0.7261437153419593,0.9266004706609169
67,Human_rhinovirus_A,HLA-B58:02,P07210|POLG_HRV8A,54,222,13.886999999999999,227.04399999999998,0.8021603512014787,0.9228042936631482
68,Human_rhinovirus_A,HLA-C01:02,P07210|POLG_HRV8A,66,225,16.758,240.13,0.9679990757855821,0.9759914159252471
69,Human_rhinovirus_A,HLA-C02:02,P07210|POLG_HRV8A,51,233,12.716000000000001,227.652,0.7345194085027726,0.9252754666980982
70,Human_rhinovirus_A,HLA-C02:10,P07210|POLG_HRV8A,51,233,12.716000000000001,227.652,0.7345194085027726,0.9252754666980982
71,Human_rhinovirus_A,HLA-C03:02,P07210|POLG_HRV8A,53,219,12.38,219.45100000000005,0.7151109057301294,0.8919430817316097
72,Human_rhinovirus_A,HLA-C03:03,P07210|POLG_HRV8A,48,197,11.545000000000002,193.66799999999998,0.6668784658040666,0.7871499002182598
73,Human_rhinovirus_A,HLA-C03:04,P07210|POLG_HRV8A,48,197,11.545000000000002,193.66799999999998,0.6668784658040666,0.7871499002182598
74,Human_rhinovirus_A,HLA-C04:01,P07210|POLG_HRV8A,49,233,12.721,236.509,0.7348082255083179,0.9612741173075595
75,Human_rhinovirus_A,HLA-C05:01,P07210|POLG_HRV8A,59,213,15.088999999999999,214.982,0.8715919593345655,0.8737791470388601
76,Human_rhinovirus_A,HLA-C06:02,P07210|POLG_HRV8A,53,222,12.081,220.96800000000002,0.6978396487985212,0.8981088210309833
77,Human_rhinovirus_A,HLA-C07:01,P07210|POLG_HRV8A,49,226,11.129,209.97299999999996,0.6428488909426986,0.8534204205058588
78,Human_rhinovirus_A,HLA-C07:02,P07210|POLG_HRV8A,59,209,14.554,222.895,0.8406885397412199,0.9059409763572147
79,Human_rhinovirus_A,HLA-C08:01,P07210|POLG_HRV8A,50,218,12.652,207.42200000000003,0.7308225508317929,0.8430520612753368
80,Human_rhinovirus_A,HLA-C08:02,P07210|POLG_HRV8A,57,206,15.39,211.86800000000005,0.8889787430683919,0.861122514093409
81,Human_rhinovirus_A,HLA-C12:02,P07210|POLG_HRV8A,55,225,12.281999999999998,221.466,0.7094500924214416,0.9001329068392153
82,Human_rhinovirus_A,HLA-C12:03,P07210|POLG_HRV8A,57,223,12.654,226.764,0.7309380776340111,0.9216662534496846
83,Human_rhinovirus_A,HLA-C14:02,P07210|POLG_HRV8A,64,240,15.368000000000002,246.03699999999998,0.8877079482439927,1.0
84,Human_rhinovirus_A,HLA-C15:02,P07210|POLG_HRV8A,69,218,16.430999999999997,225.231,0.9491104436229203,0.91543548328097
85,Human_rhinovirus_A,HLA-C16:01,P07210|POLG_HRV8A,63,219,14.625999999999998,225.993,0.8448475046210719,0.9185325784333251
86,Human_rhinovirus_A,HLA-C17:01,P07210|POLG_HRV8A,50,201,12.85,210.651,0.7422597042513862,0.856176103594175
87,Human_rhinovirus_A,HLA-A02:07,Raw_Proteome,47,195,12.645999999999999,197.01300000000003,0.7304759704251386,0.800745416339819
88,Human_rhinovirus_A,HLA-A02:03,Raw_Proteome,46,166,9.895,165.795,0.5715688539741219,0.6738620613972696
89,Human_rhinovirus_A,HLA-A66:01,Raw_Proteome,48,199,11.696000000000002,198.772,0.6756007393715342,0.807894747537972
90,Human_rhinovirus_A,HLA-A31:08,Raw_Proteome,56,226,12.595,227.16200000000003,0.7275300369685767,0.9232838963245368
91,Human_rhinovirus_A,HLA-A02:36,Raw_Proteome,44,166,9.875,171.935,0.5704135859519408,0.6988176575067978
92,Human_rhinovirus_A,HLA-A68:03,Raw_Proteome,38,156,10.458,158.15800000000002,0.6040896487985212,0.6428220145750437
93,Human_rhinovirus_A,HLA-A26:01,Raw_Proteome,58,222,14.079000000000002,222.68899999999996,0.8132509242144178,0.9051037039144518
94,Human_rhinovirus_A,HLA-A33:01,Raw_Proteome,38,140,10.216999999999999,138.276,0.5901686691312383,0.5620130305604443
95,Human_rhinovirus_A,HLA-A29:01,Raw_Proteome,69,223,17.312,244.129,1.0,0.9922450688311109
96,Human_rhinovirus_A,HLA-A24:07,Raw_Proteome,56,225,13.181999999999999,234.28300000000002,0.7614371534195932,0.9522266976105221
97,Human_rhinovirus_A,HLA-A02:13,Raw_Proteome,44,164,10.353,170.61800000000002,0.5980244916820702,0.6934648040741841
98,Human_rhinovirus_A,HLA-B15:02,Raw_Proteome,56,230,14.507,225.98499999999999,0.8379736598890942,0.9185000629986547
99,Human_rhinovirus_A,HLA-B46:01,Raw_Proteome,52,204,12.193000000000001,209.04199999999997,0.7043091497227357,0.8496364367960916
100,Human_rhinovirus_A,HLA-B38:02,Raw_Proteome,52,216,14.802000000000001,207.301,0.8550138632162662,0.842560265325947
101,Human_rhinovirus_A,HLA-B54:01,Raw_Proteome,48,209,12.593,196.192,0.7274145101663585,0.7974085198567696
102,Human_rhinovirus_A,HLA-B13:02,Raw_Proteome,57,204,13.334,218.16900000000004,0.7702171903881699,0.8867324833256789
103,Human_rhinovirus_A,HLA-B14:05,Raw_Proteome,39,180,8.952,168.18299999999996,0.5170979667282809,0.6835679186463823
104,Human_rhinovirus_A,HLA-B45:01,Raw_Proteome,25,139,5.952,128.048,0.343807763401109,0.5204420473343441
105,Human_rhinovirus_A,HLA-B55:02,Raw_Proteome,42,202,11.065,199.885,0.639152033271719,0.8124184573864907
106,Human_rhinovirus_A,HLA-B07:05,Raw_Proteome,48,187,10.881,191.49200000000002,0.6285235674676525,0.7783057019879125
107,Human_rhinovirus_A,HLA-B35:14,Raw_Proteome,57,248,12.796,240.738,0.7391404805914972,0.9784625889601971
108,Human_rhinovirus_A,HLA-B39:05,Raw_Proteome,56,216,13.687,217.088,0.7906076709796672,0.8823388352158416
109,Human_rhinovirus_A,HLA-C14:03,Raw_Proteome,64,240,15.368000000000002,246.03699999999998,0.8877079482439927,1.0
110,Human_rhinovirus_A,HLA-C05:09,Raw_Proteome,59,213,15.088999999999999,214.982,0.8715919593345655,0.8737791470388601
111,Human_rhinovirus_A,HLA-C06:03,Raw_Proteome,58,227,13.636,235.12099999999998,0.7876617375231053,0.9556326893922459
112,Human_rhinovirus_A,HLA-A01:01,Raw_Proteome,60,235,12.032999999999998,234.714,0.6950670055452863,0.9539784666533896
113,Human_rhinovirus_A,HLA-A02:01,Raw_Proteome,35,167,9.133,166.15800000000002,0.5275531423290203,0.6753374492454388
114,Human_rhinovirus_A,HLA-A02:02,Raw_Proteome,38,162,9.121000000000002,166.096,0.5268599815157118,0.6750854546267432
115,Human_rhinovirus_A,HLA-A02:06,Raw_Proteome,53,182,13.233,192.039,0.7643830868761552,0.7805289448335007
116,Human_rhinovirus_A,HLA-A02:11,Raw_Proteome,39,167,9.155,168.967,0.5288239371534195,0.6867544312440813
117,Human_rhinovirus_A,HLA-A03:01,Raw_Proteome,40,176,11.382,168.782,0.6574630314232901,0.6860025118173284
118,Human_rhinovirus_A,HLA-A03:02,Raw_Proteome,44,164,10.805000000000001,169.43899999999996,0.6241335489833642,0.6886728418896344
119,Human_rhinovirus_A,HLA-A11:01,Raw_Proteome,44,185,11.353999999999997,176.72799999999995,0.6558456561922364,0.7182984673036981
120,Human_rhinovirus_A,HLA-A23:01,Raw_Proteome,67,218,12.221000000000004,218.98000000000002,0.7059265249537895,0.8900287355153901
121,Human_rhinovirus_A,HLA-A24:02,Raw_Proteome,58,228,13.309,227.20499999999998,0.7687731053604435,0.92345866678589
122,Human_rhinovirus_A,HLA-A25:01,Raw_Proteome,56,214,11.855000000000004,210.52199999999996,0.6847851201478745,0.8556517922101147
123,Human_rhinovirus_A,HLA-A29:02,Raw_Proteome,69,223,17.312,244.129,1.0,0.9922450688311109
124,Human_rhinovirus_A,HLA-A30:01,Raw_Proteome,54,193,13.535,194.699,0.7818276340110906,0.7913403268614071
125,Human_rhinovirus_A,HLA-A30:02,Raw_Proteome,66,239,15.975000000000001,244.60299999999998,0.9227703327171904,0.9941716083353317
126,Human_rhinovirus_A,HLA-A31:01,Raw_Proteome,37,141,7.864000000000001,136.058,0.45425138632162665,0.5529981262980771
127,Human_rhinovirus_A,HLA-A32:01,Raw_Proteome,43,185,11.924,180.77100000000002,0.6887707948243992,0.7347309551002493
128,Human_rhinovirus_A,HLA-A33:03,Raw_Proteome,38,139,10.700999999999999,137.70099999999996,0.6181261552680221,0.5596759836935095
129,Human_rhinovirus_A,HLA-A68:01,Raw_Proteome,39,159,11.054,163.11300000000003,0.6385166358595193,0.6629612619240197
130,Human_rhinovirus_A,HLA-A68:02,Raw_Proteome,51,230,14.187,234.44899999999998,0.8194893715341959,0.9529013928799327
131,Human_rhinovirus_A,HLA-A74:01,Raw_Proteome,35,152,7.513,150.784,0.43397643253234747,0.6128509126676069
132,Human_rhinovirus_A,HLA-B07:02,Raw_Proteome,47,178,10.034999999999997,180.32,0.5796557301293898,0.7328978974707057
133,Human_rhinovirus_A,HLA-B08:01,Raw_Proteome,41,192,10.927,187.64499999999998,0.6311806839186691,0.7626698423407862
134,Human_rhinovirus_A,HLA-B14:02,Raw_Proteome,43,183,8.859,175.85699999999997,0.5117259704251386,0.7147583493539589
135,Human_rhinovirus_A,HLA-B15:01,Raw_Proteome,53,199,12.139999999999999,199.409,0.7012476894639555,0.8104837890236022
136,Human_rhinovirus_A,HLA-B15:03,Raw_Proteome,47,201,12.764999999999999,203.5,0.7373498151571163,0.8271113694281755
137,Human_rhinovirus_A,HLA-B18:01,Raw_Proteome,44,176,10.366,177.82,0.598775415896488,0.7227368241362072
138,Human_rhinovirus_A,HLA-B27:05,Raw_Proteome,31,124,7.676999999999999,123.093,0.4434496303142328,0.5003027999853681
139,Human_rhinovirus_A,HLA-B35:01,Raw_Proteome,54,239,12.310000000000002,241.05200000000002,0.7110674676524955,0.9797388197710102
140,Human_rhinovirus_A,HLA-B35:03,Raw_Proteome,55,210,14.968,222.246,0.8646025878003696,0.9033031617195789
141,Human_rhinovirus_A,HLA-B38:01,Raw_Proteome,60,218,16.196,215.603,0.9355360443622921,0.8763031576551495
142,Human_rhinovirus_A,HLA-B40:01,Raw_Proteome,32,140,8.001999999999999,135.69299999999998,0.4622227356746764,0.5515146095912403
143,Human_rhinovirus_A,HLA-B40:02,Raw_Proteome,38,150,8.943000000000001,144.668,0.5165780961182995,0.58799286286209
144,Human_rhinovirus_A,HLA-B40:06,Raw_Proteome,36,142,6.506000000000002,137.77800000000002,0.3758086876155269,0.5599889447522122
145,Human_rhinovirus_A,HLA-B42:01,Raw_Proteome,58,194,12.747,198.303,0.7363100739371533,0.80598853018042
146,Human_rhinovirus_A,HLA-B44:02,Raw_Proteome,38,164,9.619999999999997,164.066,0.555683918669131,0.6668346630791304
147,Human_rhinovirus_A,HLA-B44:03,Raw_Proteome,35,175,9.414,168.54699999999994,0.5437846580406653,0.6850473709238852
148,Human_rhinovirus_A,HLA-B50:01,Raw_Proteome,28,157,6.814,142.72799999999998,0.39359981515711645,0.580107869954519
149,Human_rhinovirus_A,HLA-B51:01,Raw_Proteome,57,233,14.094999999999999,238.42700000000002,0.8141751386321625,0.9690696927697868
150,Human_rhinovirus_A,HLA-B52:01,Raw_Proteome,48,224,11.76,225.097,0.6792975970425138,0.9148908497502409
151,Human_rhinovirus_A,HLA-B53:01,Raw_Proteome,52,218,11.654,217.041,0.6731746765249538,0.882147807037153
152,Human_rhinovirus_A,HLA-B57:01,Raw_Proteome,48,218,11.910999999999998,210.814,0.6880198706099814,0.8568386055755842
153,Human_rhinovirus_A,HLA-B58:01,Raw_Proteome,50,236,12.571,227.97799999999998,0.7261437153419593,0.9266004706609169
154,Human_rhinovirus_A,HLA-B58:02,Raw_Proteome,54,222,13.886999999999999,227.04399999999998,0.8021603512014787,0.9228042936631482
155,Human_rhinovirus_A,HLA-C01:02,Raw_Proteome,66,225,16.758,240.13,0.9679990757855821,0.9759914159252471
156,Human_rhinovirus_A,HLA-C02:02,Raw_Proteome,51,233,12.716000000000001,227.652,0.7345194085027726,0.9252754666980982
157,Human_rhinovirus_A,HLA-C02:10,Raw_Proteome,51,233,12.716000000000001,227.652,0.7345194085027726,0.9252754666980982
158,Human_rhinovirus_A,HLA-C03:02,Raw_Proteome,53,219,12.38,219.45100000000005,0.7151109057301294,0.8919430817316097
159,Human_rhinovirus_A,HLA-C03:03,Raw_Proteome,48,197,11.545000000000002,193.66799999999998,0.6668784658040666,0.7871499002182598
160,Human_rhinovirus_A,HLA-C03:04,Raw_Proteome,48,197,11.545000000000002,193.66799999999998,0.6668784658040666,0.7871499002182598
161,Human_rhinovirus_A,HLA-C04:01,Raw_Proteome,49,233,12.721,236.509,0.7348082255083179,0.9612741173075595
162,Human_rhinovirus_A,HLA-C05:01,Raw_Proteome,59,213,15.088999999999999,214.982,0.8715919593345655,0.8737791470388601
163,Human_rhinovirus_A,HLA-C06:02,Raw_Proteome,53,222,12.081,220.96800000000002,0.6978396487985212,0.8981088210309833
164,Human_rhinovirus_A,HLA-C07:01,Raw_Proteome,49,226,11.129,209.97299999999996,0.6428488909426986,0.8534204205058588
165,Human_rhinovirus_A,HLA-C07:02,Raw_Proteome,59,209,14.554,222.895,0.8406885397412199,0.9059409763572147
166,Human_rhinovirus_A,HLA-C08:01,Raw_Proteome,50,218,12.652,207.42200000000003,0.7308225508317929,0.8430520612753368
167,Human_rhinovirus_A,HLA-C08:02,Raw_Proteome,57,206,15.39,211.86800000000005,0.8889787430683919,0.861122514093409
168,Human_rhinovirus_A,HLA-C12:02,Raw_Proteome,55,225,12.281999999999998,221.466,0.7094500924214416,0.9001329068392153
169,Human_rhinovirus_A,HLA-C12:03,Raw_Proteome,57,223,12.654,226.764,0.7309380776340111,0.9216662534496846
170,Human_rhinovirus_A,HLA-C14:02,Raw_Proteome,64,240,15.368000000000002,246.03699999999998,0.8877079482439927,1.0
171,Human_rhinovirus_A,HLA-C15:02,Raw_Proteome,69,218,16.430999999999997,225.231,0.9491104436229203,0.91543548328097
172,Human_rhinovirus_A,HLA-C16:01,Raw_Proteome,63,219,14.625999999999998,225.993,0.8448475046210719,0.9185325784333251
173,Human_rhinovirus_A,HLA-C17:01,Raw_Proteome,50,201,12.85,210.651,0.7422597042513862,0.856176103594175
