,Virus,MHC,Protein,# of high binding,# of low binding,sum_score high,sum_score low,high normed on protein,low normed on protein
96,Omsk_hemorrhagic_fever_virus,HLA-A24:07,Raw_Proteome,34,191,7.265999999999998,163.567,0.1918415841584158,0.33943794669168
97,Omsk_hemorrhagic_fever_virus,HLA-A02:13,Raw_Proteome,76,278,16.222,271.851,0.4283036303630363,0.5641513584407607
98,Omsk_hemorrhagic_fever_virus,HLA-B15:02,Raw_Proteome,39,227,11.437,208.04799999999997,0.30196699669967,0.431745926337896
99,Omsk_hemorrhagic_fever_virus,HLA-B46:01,Raw_Proteome,69,245,14.266000000000002,255.26899999999998,0.3766600660066007,0.5297400161037279
100,Omsk_hemorrhagic_fever_virus,HLA-B38:02,Raw_Proteome,78,311,20.424,310.23400000000004,0.5392475247524753,0.6438046302368244
101,Omsk_hemorrhagic_fever_virus,HLA-B54:01,Raw_Proteome,47,213,12.137000000000002,198.07999999999998,0.3204488448844885,0.41106010674945415
102,Omsk_hemorrhagic_fever_virus,HLA-B13:02,Raw_Proteome,69,293,16.624000000000002,287.34,0.438917491749175,0.5962944823979612
103,Omsk_hemorrhagic_fever_virus,HLA-B14:05,Raw_Proteome,87,319,22.307999999999996,315.57,0.5889900990099008,0.6548780184113755
104,Omsk_hemorrhagic_fever_virus,HLA-B45:01,Raw_Proteome,88,291,18.273,306.106,0.48245544554455444,0.6352381110493155
105,Omsk_hemorrhagic_fever_virus,HLA-B55:02,Raw_Proteome,49,227,12.283999999999999,214.53199999999998,0.3243300330033003,0.44520167013920586
106,Omsk_hemorrhagic_fever_virus,HLA-B07:05,Raw_Proteome,76,264,18.578000000000003,277.332,0.4905082508250826,0.5755256539026637
107,Omsk_hemorrhagic_fever_virus,HLA-B35:14,Raw_Proteome,51,227,13.766,225.34099999999998,0.3634587458745875,0.4676327519942889
108,Omsk_hemorrhagic_fever_virus,HLA-B39:05,Raw_Proteome,80,305,21.171,300.211,0.5589702970297029,0.6230046734014559
109,Omsk_hemorrhagic_fever_virus,HLA-C14:03,Raw_Proteome,46,233,11.944000000000003,224.84699999999998,0.31535313531353143,0.46660759199462093
110,Omsk_hemorrhagic_fever_virus,HLA-C05:09,Raw_Proteome,51,228,11.114,214.55700000000002,0.29343894389438946,0.44525355070599076
111,Omsk_hemorrhagic_fever_virus,HLA-C06:03,Raw_Proteome,61,296,15.697000000000001,283.61899999999997,0.41444224422442244,0.5885725788377092
112,Omsk_hemorrhagic_fever_virus,HLA-A01:01,Raw_Proteome,49,192,11.786000000000001,187.08100000000002,0.3111815181518152,0.3882347325868066
113,Omsk_hemorrhagic_fever_virus,HLA-A02:01,Raw_Proteome,66,282,16.721999999999998,263.69500000000005,0.44150495049504945,0.5472258423328824
114,Omsk_hemorrhagic_fever_virus,HLA-A02:02,Raw_Proteome,69,258,16.235,258.46999999999997,0.4286468646864686,0.5363828038748557
115,Omsk_hemorrhagic_fever_virus,HLA-A02:06,Raw_Proteome,71,288,15.020000000000003,282.76099999999997,0.3965676567656766,0.5867920377856543
116,Omsk_hemorrhagic_fever_virus,HLA-A02:11,Raw_Proteome,66,271,16.992,269.286,0.44863366336633664,0.5588284122886386
117,Omsk_hemorrhagic_fever_virus,HLA-A03:01,Raw_Proteome,79,301,20.963,297.606,0.5534785478547855,0.6175987183424781
118,Omsk_hemorrhagic_fever_virus,HLA-A03:02,Raw_Proteome,83,300,22.122000000000003,297.625,0.5840792079207922,0.6176381475732345
119,Omsk_hemorrhagic_fever_virus,HLA-A11:01,Raw_Proteome,77,282,22.123,288.561,0.5841056105610561,0.5988283292797316
120,Omsk_hemorrhagic_fever_virus,HLA-A23:01,Raw_Proteome,35,196,6.6789999999999985,171.85099999999997,0.1763432343234323,0.35662909130149656
121,Omsk_hemorrhagic_fever_virus,HLA-A24:02,Raw_Proteome,33,200,7.135,168.15799999999996,0.18838283828382837,0.34896529397604353
122,Omsk_hemorrhagic_fever_virus,HLA-A25:01,Raw_Proteome,70,275,18.889,282.182,0.4987194719471947,0.5855904838589181
123,Omsk_hemorrhagic_fever_virus,HLA-A29:02,Raw_Proteome,44,174,9.695999999999998,162.93800000000002,0.25599999999999995,0.3381326316313741
124,Omsk_hemorrhagic_fever_virus,HLA-A30:01,Raw_Proteome,97,341,26.141000000000002,357.202,0.6901914191419143,0.7412736886667939
125,Omsk_hemorrhagic_fever_virus,HLA-A30:02,Raw_Proteome,49,202,13.498,201.695,0.3563828382838284,0.4185620367065386
126,Omsk_hemorrhagic_fever_virus,HLA-A31:01,Raw_Proteome,92,374,22.576999999999998,382.82099999999997,0.596092409240924,0.7944388182852019
127,Omsk_hemorrhagic_fever_virus,HLA-A32:01,Raw_Proteome,93,359,23.257,371.40200000000004,0.6140462046204621,0.7707418506005694
128,Omsk_hemorrhagic_fever_virus,HLA-A33:03,Raw_Proteome,104,389,24.346,393.66900000000004,0.6427986798679868,0.8169508338244694
129,Omsk_hemorrhagic_fever_virus,HLA-A68:01,Raw_Proteome,73,316,17.879,315.678,0.47205280528052806,0.6551021424598859
130,Omsk_hemorrhagic_fever_virus,HLA-A68:02,Raw_Proteome,57,282,13.857999999999999,270.04,0.36588778877887784,0.5603931301828686
131,Omsk_hemorrhagic_fever_virus,HLA-A74:01,Raw_Proteome,102,369,23.293000000000003,380.811,0.6149966996699671,0.7902676207157027
132,Omsk_hemorrhagic_fever_virus,HLA-B07:02,Raw_Proteome,68,270,18.429,281.328,0.4865742574257425,0.5838182436975486
133,Omsk_hemorrhagic_fever_virus,HLA-B08:01,Raw_Proteome,62,310,15.795000000000002,301.11799999999994,0.41702970297029707,0.624886900364409
134,Omsk_hemorrhagic_fever_virus,HLA-B14:02,Raw_Proteome,81,288,21.357,304.31,0.5638811881188118,0.6315110111314943
135,Omsk_hemorrhagic_fever_virus,HLA-B15:01,Raw_Proteome,53,230,12.759999999999998,235.14499999999995,0.3368976897689768,0.4879782350646223
136,Omsk_hemorrhagic_fever_virus,HLA-B15:03,Raw_Proteome,56,248,13.811,235.53300000000002,0.3646468646864686,0.4887834214611228
137,Omsk_hemorrhagic_fever_virus,HLA-B18:01,Raw_Proteome,63,276,15.008999999999997,272.654,0.3962772277227722,0.565817762245889
138,Omsk_hemorrhagic_fever_virus,HLA-B27:05,Raw_Proteome,74,329,14.753,315.602,0.3895181518151815,0.65494442553686
139,Omsk_hemorrhagic_fever_virus,HLA-B35:01,Raw_Proteome,49,228,11.174999999999999,214.90499999999997,0.29504950495049503,0.4459757281956353
140,Omsk_hemorrhagic_fever_virus,HLA-B35:03,Raw_Proteome,62,251,15.479000000000001,254.654,0.4086864686468647,0.5284637541608214
141,Omsk_hemorrhagic_fever_virus,HLA-B38:01,Raw_Proteome,79,296,19.381999999999998,302.014,0.5117359735973597,0.6267462998779769
142,Omsk_hemorrhagic_fever_virus,HLA-B40:01,Raw_Proteome,68,295,18.243000000000002,294.683,0.4816633663366337,0.6115328424739974
143,Omsk_hemorrhagic_fever_virus,HLA-B40:02,Raw_Proteome,65,315,17.155,286.974,0.45293729372937297,0.5955349509002316
144,Omsk_hemorrhagic_fever_virus,HLA-B40:06,Raw_Proteome,94,305,20.319000000000003,313.923,0.5364752475247525,0.6514601266715918
145,Omsk_hemorrhagic_fever_virus,HLA-B42:01,Raw_Proteome,72,265,17.494999999999997,267.669,0.46191419141914186,0.5554727772289966
146,Omsk_hemorrhagic_fever_virus,HLA-B44:02,Raw_Proteome,82,334,22.605999999999998,340.10699999999997,0.5968580858085808,0.7057977570993367
147,Omsk_hemorrhagic_fever_virus,HLA-B44:03,Raw_Proteome,74,342,21.153,331.063,0.5584950495049504,0.6870294432592616
148,Omsk_hemorrhagic_fever_virus,HLA-B50:01,Raw_Proteome,81,281,19.106,301.561,0.5044488448844885,0.6258062240078359
149,Omsk_hemorrhagic_fever_virus,HLA-B51:01,Raw_Proteome,45,250,10.279,228.346,0.2713927392739274,0.47386879612182387
150,Omsk_hemorrhagic_fever_virus,HLA-B52:01,Raw_Proteome,51,252,11.244,249.60000000000002,0.29687128712871286,0.5179755787796031
151,Omsk_hemorrhagic_fever_virus,HLA-B53:01,Raw_Proteome,61,297,13.802999999999997,290.637,0.36443564356435637,0.6031364915455428
152,Omsk_hemorrhagic_fever_virus,HLA-B57:01,Raw_Proteome,137,426,37.875,481.87600000000003,1.0,1.0
153,Omsk_hemorrhagic_fever_virus,HLA-B58:01,Raw_Proteome,138,422,34.98,473.52,0.9235643564356435,0.982659439357843
154,Omsk_hemorrhagic_fever_virus,HLA-B58:02,Raw_Proteome,122,399,31.477999999999998,441.79200000000003,0.8311023102310231,0.9168167744398974
155,Omsk_hemorrhagic_fever_virus,HLA-C01:02,Raw_Proteome,67,267,16.428000000000004,274.67299999999994,0.43374257425742585,0.5700076368194306
156,Omsk_hemorrhagic_fever_virus,HLA-C02:02,Raw_Proteome,60,252,14.165000000000001,248.043,0.37399339933993403,0.5147444570802446
157,Omsk_hemorrhagic_fever_virus,HLA-C02:10,Raw_Proteome,60,252,14.165000000000001,248.043,0.37399339933993403,0.5147444570802446
158,Omsk_hemorrhagic_fever_virus,HLA-C03:02,Raw_Proteome,66,257,14.096999999999998,249.813,0.37219801980198014,0.5184176012086096
159,Omsk_hemorrhagic_fever_virus,HLA-C03:03,Raw_Proteome,74,280,17.31,280.33500000000004,0.457029702970297,0.5817575475848559
160,Omsk_hemorrhagic_fever_virus,HLA-C03:04,Raw_Proteome,74,280,17.31,280.33500000000004,0.457029702970297,0.5817575475848559
161,Omsk_hemorrhagic_fever_virus,HLA-C04:01,Raw_Proteome,44,208,8.152,191.036,0.21523432343234322,0.39644223825216446
162,Omsk_hemorrhagic_fever_virus,HLA-C05:01,Raw_Proteome,51,228,11.114,214.55700000000002,0.29343894389438946,0.44525355070599076
163,Omsk_hemorrhagic_fever_virus,HLA-C06:02,Raw_Proteome,78,330,19.349999999999998,307.853,0.5108910891089108,0.6388635250562386
164,Omsk_hemorrhagic_fever_virus,HLA-C07:01,Raw_Proteome,78,311,17.456999999999997,303.69899999999996,0.4609108910891088,0.6302430500792734
165,Omsk_hemorrhagic_fever_virus,HLA-C07:02,Raw_Proteome,67,283,14.743000000000002,278.52299999999997,0.3892541254125413,0.5779972441042923
166,Omsk_hemorrhagic_fever_virus,HLA-C08:01,Raw_Proteome,53,251,12.814,243.59699999999998,0.3383234323432343,0.505518017083233
167,Omsk_hemorrhagic_fever_virus,HLA-C08:02,Raw_Proteome,58,232,12.729000000000003,229.389,0.33607920792079216,0.4760332533680864
168,Omsk_hemorrhagic_fever_virus,HLA-C12:02,Raw_Proteome,63,254,15.405999999999999,250.93200000000002,0.40675907590759075,0.5207397753778981
169,Omsk_hemorrhagic_fever_virus,HLA-C12:03,Raw_Proteome,68,298,17.569,298.19,0.46386798679867985,0.6188106483825714
170,Omsk_hemorrhagic_fever_virus,HLA-C14:02,Raw_Proteome,46,233,11.944000000000003,224.84699999999998,0.31535313531353143,0.46660759199462093
171,Omsk_hemorrhagic_fever_virus,HLA-C15:02,Raw_Proteome,75,302,18.443000000000005,296.808,0.4869438943894391,0.6159426906507067
172,Omsk_hemorrhagic_fever_virus,HLA-C16:01,Raw_Proteome,72,305,18.468,299.81600000000003,0.4876039603960396,0.6221849604462559
173,Omsk_hemorrhagic_fever_virus,HLA-C17:01,Raw_Proteome,57,280,14.132000000000001,255.156,0.37312211221122116,0.5295055159418606
